,EV to EBIT,Acquiror Cash LTM,Target Volatility 30,Target Vol jump 30,Target Volatility 14,Target Vol jump 14,Target Volatility 30 Shift,Target Vol jump 30 Shift,Target Volatility 14 Shift,Target Vol jump 14 Shift,Acquiror Volatility 30,Acquiror Vol jump 30,Acquiror Volatility 14,Acquiror Vol jump 14,Acquiror Volatility 30 Shift,Acquiror Vol jump 30 Shift,Acquiror Volatility 14 Shift,Acquiror Vol jump 14 Shift,cap,cap_diff,Offer EP,Past EP,Offer BP,Past BP,Offer/Current Price Diff,price premium,price jump,rolling_price_premium,price_premium_diff,rolling_mean_long,rolling_mean_medium,rolling_mean_short,Democrat,First Time,Experienced,Frequent,Investor,Investor Group,Shareholders,nation diff,industry diff,fama_ind,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,year,new_Status
531,26.115,11.85,,,,,,,,,,,,,,,,,44.3289,68.2141,-0.004101161995898837,-0.0038095238095238095,0.21189336978810663,0.19682539682539682,0.09464319890635664,-0.07011111111111101,0.016873015873015818,0.4652885151269041,-0.5353996262380152,0.772,0.79,0.8333333333333334,-1,1,-1,-1,-1,-1,-1,1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1992,1
532,17.317,,,,,,,,,,,,,,,,,,9.9864,,0.0672514619883041,0.04181818181818182,0.4093567251461988,0.2545454545454545,0.4264385964912282,-0.3771818181818182,-0.11263636363636365,0.4617917878541768,-0.8389736060359949,0.772,0.79,0.8333333333333334,1,1,-1,-1,-1,-1,-1,1,-1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,1
533,,,,,,,,,,,,,,,,,,,3.1512000000000002,,,,1.386138613861386,0.509090909090909,1.600009900990099,-0.6317272727272727,-0.04445454545454541,0.4584608787632677,-1.0901881514905405,0.772,0.79,0.8333333333333334,1,1,-1,-1,-1,-1,-1,1,1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1993,1
534,13.211,,,,,,,,,,,,,,,,,,24.604999999999997,,,,1.0842105263157895,1.615686274509804,-0.03847368421052633,0.4911960784313726,0.43237254901960787,0.4592083297436599,0.0319877486877127,0.772,0.8,0.8333333333333334,1,-1,-1,-1,-1,1,-1,1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1993,1
535,12.474,80.93,,,,,,,,,,,,,,,,,58.9875,,0.03933884297520661,0.041391304347826084,0.8132231404958679,0.8556521739130435,0.14149586776859502,0.05317391304347818,0.20099999999999996,0.45775548693429535,-0.40458157389081717,0.772,0.8,0.8666666666666667,1,1,-1,-1,-1,-1,-1,1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,1
536,,,,,,,,,,,,,,,,,,,44.6049,3603.3951,0.10590988882387362,0.14626262626262626,0.6319485078993564,0.8727272727272728,-0.08472264482153302,0.382010101010101,0.26362626262626254,0.45829179400500236,-0.07628169299490134,0.772,0.81,0.9,1,-1,1,-1,-1,-1,-1,1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1993,-1
537,44.148,,,,,,,,,,,,,,,,,,20.0013,,0.07979481333713308,0.10980392156862745,0.9062410943288686,1.2470588235294118,-0.10130834995725291,0.37707843137254915,0.23629411764705888,0.4553750550989137,-0.07829662372636453,0.768,0.8,0.8666666666666667,1,1,-1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1993,1
538,18.478,62.8,,,,,,,,,,,,,,,,,104.74199999999999,,0.030303030303030307,0.04637143519591932,0.30303030303030304,0.4637143519591932,-0.13718181818181818,0.5312573614653374,0.31980361697194526,0.45519961395653974,0.07605774750879768,0.772,0.8,0.8666666666666667,1,-1,1,-1,-1,-1,-1,1,-1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,1
539,17.029,13.89,,,,,,,,,,,,,,,,,106.408,,0.03180212014134275,0.04,0.12367491166077738,0.15555555555555556,-0.18186219081272081,0.2587777777777779,0.02877777777777768,0.4520529472898731,-0.19327516951209522,0.772,0.8,0.8666666666666667,1,1,-1,-1,-1,-1,-1,1,1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,-1
540,6.639,,,,,,,,,,,,,,,,,,11.19,,0.08333333333333333,0.1,1.5999999999999999,1.92,-0.08233333333333337,0.20099999999999996,0.10100000000000009,0.44680830443273023,-0.24580830443273027,0.768,0.79,0.8333333333333334,1,-1,-1,-1,-1,1,-1,1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1993,-1
541,33.985,4.27,,,,,,,,,,,,,,,,,20.573999999999998,,0.06049382716049383,0.08,1.4567901234567904,1.926530612244898,-0.07307407407407407,0.3234489795918366,0.22548979591836738,0.44637810035109754,-0.12292912075926093,0.764,0.78,0.8,1,1,-1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1993,1
542,11.005,,,,,,,,,,,,,,,,,,110.7,,,,0.30666666666666664,0.3471698113207547,0.0010000000000000009,0.13307547169811318,0.13307547169811318,0.44052802385951156,-0.3074525521613984,0.764,0.79,0.8,1,1,-1,-1,-1,-1,-1,1,-1,5,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,1
543,151.747,,,,,,,,,,,,,,,,,,159.29999999999998,,0.035666666666666666,0.047032967032967034,1.0366666666666666,1.367032967032967,0.04266666666666674,0.31968131868131866,0.37462637362637363,0.44052274913423684,-0.12084143045291817,0.764,0.8,0.8,1,-1,-1,-1,-1,1,-1,1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1993,-1
544,11.064,106.39,,,,,,,,,,,,,,,,,62.436,9309.319,0.05708245243128965,0.10746268656716419,0.4894291754756871,0.9213930348258705,-0.45328118393234673,0.8835870646766167,0.028363184079602033,0.4421926322766643,0.44139443239995246,0.76,0.79,0.7666666666666667,1,1,-1,-1,-1,-1,-1,1,1,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,1
545,,,,,,,,,,,,,,,,,,,,,0.26,0.43333333333333335,,,-0.14900000000000002,0.6676666666666667,0.41766666666666674,0.44377821786224986,0.22388844880441688,0.76,0.79,0.7666666666666667,1,1,-1,-1,-1,-1,-1,1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1993,1
546,26.014,,,,,,,,,,,,,,,,,,62.05,,0.08547945205479453,0.08666666666666667,,,0.0010000000000000009,0.01488888888888884,0.01488888888888884,0.4438316954957275,-0.42894280660683864,0.76,0.79,0.8,1,-1,-1,-1,-1,1,-1,1,-1,4,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,-1
547,16.686,416.77,,,,,,,,,,,,,,,,,138.6,,0.03571428571428571,0.05172413793103448,0.2619047619047619,0.3793103448275862,0.09623809523809534,0.4492758620689655,0.5872068965517242,0.44305637789137176,0.00621948417759377,0.756,0.78,0.7666666666666667,1,-1,1,-1,-1,-1,-1,1,1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,1
548,54.702,4.23,,,,,,,,,,,,,,,,,6.256,,-0.036956521739130443,-0.04857142857142858,0.6521739130434783,0.8571428571428571,-0.020739130434782482,0.3152857142857143,0.2867142857142858,0.44351352074851463,-0.12822780646280035,0.76,0.79,0.7666666666666667,1,1,-1,-1,-1,-1,-1,1,-1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1993,1
549,10.668,,,,,,,,,,,,,,,,,,45.1143,,0.05339105339105339,0.0758974358974359,1.0533910533910533,1.4974358974358974,-0.09712409812409806,0.4225384615384614,0.28305128205128216,0.4436612130562069,-0.02112275151774551,0.76,0.79,0.7666666666666667,1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,1
550,5.856,,,,,,,,,,,,,,,,,,15.659999999999998,,0.08444444444444443,0.13028571428571428,0.8148148148148148,1.2571428571428571,-0.35085185185185186,0.5438571428571429,0.0010000000000000009,0.4442152503232877,0.09964189253385525,0.764,0.79,0.7666666666666667,1,1,-1,-1,-1,-1,-1,1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,1
551,10.87,,,,,,,,,,,,,,,,,,751.06,630.19,0.04941176470588235,0.05014925373134328,0.22352941176470587,0.22686567164179103,-0.04311764705882348,0.015925373134328402,-0.02885074626865669,0.44548425414140636,-0.42955888100707795,0.764,0.79,0.7666666666666667,1,-1,-1,1,-1,-1,-1,1,-1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1993,-1
552,,,,,,,,,,,,,,,,,,,10.600000000000001,9.693999999999999,,,,,0.10100000000000009,-0.11011111111111116,-0.021222222222222253,0.4441026668398191,-0.5542137779509302,0.76,0.79,0.7333333333333333,1,1,-1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1993,1
553,44.456,,,,,,,,,,,,,,,,,,16.443,-2.0230000000000015,0.08062397372742201,0.491,0.7192118226600985,4.38,-0.818376026272578,5.091,0.10100000000000009,0.46303807424722654,4.627961925752774,0.764,0.79,0.7666666666666667,1,1,-1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1993,1
554,3.925,,,,,,,,,,,,,,,,,,15.44,,0.11875,0.12258064516129032,0.8625,0.8903225806451613,-0.014624999999999999,0.033258064516129004,0.017129032258064503,0.4586132603514449,-0.4253551958353159,0.768,0.79,0.8,1,1,-1,-1,-1,-1,-1,1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,-1
555,,,,,,,,,,,,,,,,,,,469.91999999999996,,-0.5366666666666667,-0.4814953271028038,0.525,0.47102803738317756,0.0635,-0.10180373831775702,-0.04572897196261683,0.45292204539817393,-0.554725783715931,0.764,0.78,0.7666666666666667,1,1,-1,-1,-1,-1,-1,1,1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,1
556,3.087,,,,,,,,,,,,,,,,,,9.28,,0.18620689655172415,0.23351351351351352,1.3275862068965518,1.664864864864865,-0.13693103448275856,0.2550540540540541,0.08208108108108114,0.45293590867321365,-0.19788185461915953,0.764,0.78,0.7666666666666667,1,1,-1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1993,1
557,100.447,,,,,,,,,,,,,,,,,,87.38,,,,0.6970588235294117,0.9575757575757575,-0.06517647058823528,0.3747373737373737,0.2838282828282829,0.4543165724538774,-0.07957919871650371,0.764,0.78,0.7666666666666667,1,1,-1,-1,-1,-1,-1,1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1993,1
558,43.335,,,,,,,,,,,,,,,,,,66.05550000000001,3441.0395,0.055379188712522044,0.0923529411764706,0.8500881834215167,1.4176470588235295,-0.0774832451499119,0.6686470588235295,0.537764705882353,0.45665312560145227,0.2119939332220772,0.764,0.78,0.7666666666666667,1,-1,1,-1,-1,-1,-1,1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1993,1
559,,,,,,,,,,,,,,,,,,,12.4968,,-0.031496062992125984,-0.03367003367003367,0.15748031496062992,0.16835016835016836,-0.014748031496062963,0.07002356902356899,0.05318855218855234,0.45566606198280973,-0.38564249295924075,0.764,0.78,0.7666666666666667,1,1,-1,-1,-1,-1,-1,1,-1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,1
560,,,,,,,,,,,,,,,,,,,9.8362,,-0.0160427807486631,-0.026666666666666665,1.2032085561497325,2.0,-0.13001604278074874,0.6632222222222223,0.4454444444444444,0.4561736742759539,0.20704854794626837,0.764,0.78,0.7666666666666667,1,1,-1,-1,-1,-1,-1,1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,1
561,,6.65,,,,,,,,,,,,,,,,,15.9125,-5.1495,-0.02526315789473684,-0.04363636363636363,0.8421052631578947,1.4545454545454546,-0.23584210526315785,0.7282727272727273,0.3191818181818181,0.4577638462661259,0.2705088810066014,0.768,0.78,0.7666666666666667,1,1,-1,-1,-1,-1,-1,1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1993,1
562,12.697,35.4,,,,,,,,,,,,,,,,,293.28909999999996,3272.1989,0.025996533795493933,0.02142857142857143,0.6412478336221837,0.5285714285714286,0.21417157712305046,-0.17471428571428582,0.0010000000000000009,0.45592230299188186,-0.6306365887061677,0.768,0.78,0.7666666666666667,1,1,-1,-1,-1,-1,-1,1,1,4,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,1
563,,18.42,,,,,,,,,,,,,,,,,58.8162,162.0138,-0.03825136612021858,-0.04976892996800569,0.08196721311475409,0.1066477070742979,-0.16211475409836063,0.30210202630643435,0.08987308922858162,0.4559544235154082,-0.15385239720897387,0.768,0.78,0.7666666666666667,1,1,-1,-1,-1,-1,-1,1,1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,1
564,,123.55,,,,,,,,,,,,,,,,,105.525,2363.284,0.054285714285714284,0.06666666666666667,0.32,0.3929824561403509,-0.049000000000000044,0.22907017543859653,0.16766666666666674,0.4525551252697942,-0.22348494983119765,0.768,0.79,0.7666666666666667,1,-1,1,-1,-1,-1,-1,1,1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,1
565,,,,,,,,,,,,,,,,,,,33.21,,-1.1866666666666668,-2.3733333333333335,0.6333333333333333,1.2666666666666666,0.16766666666666674,1.001,1.3343333333333334,0.45471512526979424,0.5462848747302056,0.768,0.79,0.7666666666666667,1,1,-1,-1,-1,-1,-1,1,-1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,-1
566,11.61,67.27,,,,,,,,,,,,,,,,,1690.31,-277.91100000000006,0.05737704918032787,0.0945945945945946,0.39344262295081966,0.6486486486486487,-0.3760491803278688,0.6496486486486487,0.028027027027026974,0.45642083097549996,0.19322781767314873,0.768,0.78,0.7333333333333333,1,1,-1,-1,-1,-1,-1,1,1,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,-1
567,,5.07,,,,,,,,,,,,,,,,,39.195,,0.03940298507462687,0.05866666666666667,0.21492537313432836,0.32,-0.14825373134328357,0.48988888888888893,0.2676666666666666,0.4551261008167698,0.03476278807211913,0.768,0.78,0.7333333333333333,1,-1,1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1993,-1
568,9.765,,,,,,,,,,,,,,,,,,257.4,,0.020363636363636365,0.03177304964539007,0.52,0.8113475177304965,-0.21263636363636362,0.5612836879432624,0.22795035460992918,0.4554566473332487,0.10582704061001375,0.764,0.77,0.7,1,-1,1,-1,-1,-1,-1,1,1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,-1
569,,13.39,,,,,,,,,,,,,,,,,98.07,1001.107,-0.38,-0.48363636363636364,0.09999999999999999,0.12727272727272726,-0.1418571428571429,0.2737272727272727,0.09190909090909083,0.4556779912067665,-0.1819507184794938,0.76,0.77,0.6666666666666666,1,1,-1,-1,-1,-1,-1,1,1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,-1
570,71.441,,,,,,,,,,,,,,,,,,358.6716,1212.4594000000002,0.0634441087613293,0.08842105263157894,0.4359085023737591,0.6075187969924812,-0.03870651704790684,0.39468421052631586,0.3393458646616542,0.4566496511257948,-0.06196544059947895,0.76,0.76,0.6666666666666666,1,-1,1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1993,1
571,,,,,,,,,,,,,,,,,,,17.810000000000002,,-0.024615384615384615,-0.035555555555555556,,,-0.17207692307692313,0.4454444444444444,0.19544444444444442,0.45485409557023926,-0.009409651125794838,0.76,0.76,0.7,1,-1,-1,1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,-1
572,,,,,,,,,,,,,,,,,,,2.0444999999999998,,-0.5724137931034483,-0.415,1.4482758620689655,1.05,0.3803103448275863,-0.274,0.0010000000000000009,0.4510874289035726,-0.7250874289035727,0.756,0.76,0.6666666666666666,1,1,-1,-1,-1,-1,-1,1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1993,1
573,,35.74,,,,,,,,,,,,,,,,,135.765,94.07600000000002,0.03480278422273782,0.04736842105263158,0.1160092807424594,0.15789473684210525,-0.1482652745552977,0.3620526315789473,0.1588947368421053,0.45014763942988845,-0.08809500785094115,0.756,0.76,0.6666666666666666,1,-1,1,-1,-1,-1,-1,1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1993,1
574,,,,,,,,,,,,,,,,,,,204.53,8737.777,-0.05486725663716814,-0.06739130434782609,0.5663716814159292,0.6956521739130435,-0.20253982300884954,0.2292608695652173,-0.020739130434782593,0.4496788647263311,-0.22041799516111382,0.756,0.76,0.7,1,-1,-1,1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1993,1
575,38.736,,,,,,,,,,,,,,,,,,31.023400000000002,,-0.27071823204419887,-0.31309904153354634,0.4972375690607735,0.5750798722044729,-0.03214917127071826,0.1575495207667733,0.1192108626198084,0.4483317294760649,-0.2907822087092916,0.756,0.76,0.7,1,1,-1,-1,-1,-1,-1,1,1,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,-1
576,11.42,32.18,,,,,,,,,,,,,,,,,51.92,,0.061016949152542375,0.08,0.7389830508474576,0.9688888888888889,-0.03289830508474578,0.3121111111111111,0.2676666666666666,0.44872768907202454,-0.13661657796091342,0.752,0.75,0.6666666666666666,1,1,-1,-1,-1,-1,-1,1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1993,1
577,7.73,,,,,,,,,,,,,,,,,,201.74,-130.866,0.04967272727272727,0.06675626145387904,0.7318181818181819,0.9835064141722664,-0.23763636363636365,0.3449218081857054,0.024213194868662025,0.4478298505833119,-0.10290804239760648,0.752,0.75,0.7,1,-1,1,-1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1993,-1
578,,,,,,,,,,,,,,,,,,,39.0978,,0.03447559709241952,0.06989473684210527,0.3946002076843198,0.7999999999999999,-0.14230218068535827,1.0283684210526318,0.737842105263158,0.4518231761193743,0.5765452449332575,0.748,0.74,0.6666666666666666,1,1,-1,-1,-1,-1,-1,1,1,5,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1993,1
579,1.72,,,,,,,,,,,,,,,,,,87.97,,0.21000000000000002,0.304,0.4263157894736842,0.6171428571428571,-0.2161052631578947,0.4486190476190476,0.1343333333333333,0.45147296265467807,-0.002853915035630483,0.748,0.75,0.6666666666666666,1,-1,1,-1,-1,-1,-1,1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1993,-1
580,16.06,,,,,,,,,,,,,,,,,,53.3817,153.8133,-0.010318142734307824,-0.013913043478260868,0.08598452278589853,0.11594202898550725,-0.020926053310404202,0.34940579710144937,0.319840579710145,0.4487211312976293,-0.09931533419617994,0.744,0.74,0.6333333333333333,1,1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1993,-1
581,,,,,,,,,,,,,,,,,,,92.43,,-0.19384615384615383,-0.2689434364994664,0.8461538461538461,1.1739594450373534,-0.05669230769230771,0.3884066168623267,0.3083639274279616,0.4483611473754682,-0.059954530513141535,0.744,0.73,0.6,1,-1,-1,1,-1,-1,-1,1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1993,1
582,144.955,,,,,,,,,,,,,,,,,,227.5182,3294.1098,0.025677945764338853,0.047032967032967034,0.7463402927765779,1.367032967032967,-0.24905999520038402,0.8326483516483517,0.37462637362637363,0.4472966296709505,0.3853517219774012,0.744,0.73,0.6333333333333333,1,-1,1,-1,-1,-1,-1,1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1993,1
583,21.671,,,,,,,,,,,,,,,,,,706.265,12282.145,0.03977647058823529,0.05201538461538461,0.25882352941176473,0.3384615384615385,-0.08723529411764708,0.3086923076923077,0.1933076923076923,0.44819428414762136,-0.13950197645531365,0.744,0.74,0.6333333333333333,1,-1,-1,1,-1,-1,-1,1,1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1993,-1
584,,,,,,,,,,,,,,,,,,,20.4204,,-0.2727272727272727,-0.40800000000000003,1.016042780748663,1.52,-0.23429411764705887,0.497,0.1449999999999999,0.44930023536713354,0.04769976463286646,0.74,0.73,0.6,1,-1,1,-1,-1,-1,-1,-1,1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1993,1
585,10.765,,,,,,,,,,,,,,,,,,342.1224,780.3646000000001,0.07210401891252954,0.09858585858585858,0.31323877068557915,0.42828282828282827,-0.031210401891253015,0.3682727272727274,0.3242323232323233,0.4448056899125881,-0.0765329626398607,0.744,0.73,0.6333333333333333,1,-1,1,-1,-1,-1,-1,1,1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1993,1
